;Precision;Recall;Fscore;Accuracy
113;75.96390484003281;75.4071661237785;75.68451164691459;99.46198640046296
114;72.21691808287187;76.99511400651465;74.52951029658095;99.41564489293981
115;74.48453608247422;76.48615635179154;75.47207713941343;99.44797092013889
116;79.07638432917487;73.55456026058633;76.2155890728826;99.49024341724537
117;78.08739708676377;75.30537459283387;76.67115763291532;99.4911476417824
118;77.76861208496597;76.77117263843648;77.26667349656796;99.49838143807871
119;74.94305239179954;80.37459283387622;77.56385068762279;99.48368778935185
120;71.5939447907391;81.84039087947883;76.37503562268454;99.43779839409721
121;68.55407845068112;85.03664495114006;75.910949568378;99.40072518807871
122;69.68130921619293;82.34934853420195;75.48754315573389;99.40615053530092
123;74.50980392156863;78.13517915309446;76.27943953095499;99.46040400752315
124;71.28902509097874;75.77361563517914;73.4629428599625;99.39213505497685
125;71.82218956649523;79.60097719869707;75.51178061027424;99.42672164351852
126;71.5475113122172;80.47638436482086;75.74973651432404;99.42785192418981
127;73.96153846153845;78.29804560260585;76.06803797468355;99.4529441550926
128;73.7062101910828;75.38680781758957;74.53703703703702;99.42807798032408
129;74.6215844309023;77.28013029315962;75.92759275927592;99.45588288483796
130;75.15491866769946;79.01058631921825;77.03453751488686;99.47690610532408
131;74.56006120887528;79.35667752442997;76.8836291913215;99.47012442129629
132;73.9961759082218;78.78664495114006;76.3163084204299;99.45701316550925
133;74.59000578815358;78.70521172638436;76.59237246161466;99.46582935474537
134;73.84645211322218;77.54478827361564;75.65044687189672;99.44571035879629
135;72.88547904191617;79.2956026058632;75.95553822152887;99.44254557291666
136;72.98409728718428;79.41775244299674;76.06512625524033;99.44503219039352
137;73.25754752143123;80.0285016286645;76.49348122202764;99.45384837962963
138;74.88452655889145;79.2141693811075;76.98852394143253;99.47419343171296
139;74.21547071756946;75.59039087947883;74.89662128088753;99.43734628182871
140;71.73312277931306;73.98208469055375;72.84024854680297;99.3873878761574
141;77.71317829457365;73.47312703583061;75.53369610715781;99.47148075810185
142;79.5067264573991;72.19055374592834;75.67221510883483;99.48459201388889
143;80.63177311505649;71.19299674267101;75.61898583630663;99.49024341724537
144;80.68697342838627;76.03827361563518;78.29367990776649;99.53183774594908
145;76.45774186503603;71.27442996742671;73.77515541038879;99.43734628182871
146;73.98648648648648;71.33550488599349;72.636815920398;99.40321180555556
147;69.0947940947941;72.41449511400651;70.71570576540756;99.33403862847221
148;71.6938775510204;71.51872964169381;71.60619649408886;99.37020760995371
149;74.10732929630403;72.25162866449512;73.16771466859086;99.41157588252315
150;75.11045655375553;72.67915309446255;73.87480600103467;99.42920826099537
151;74.89886731391586;75.38680781758957;75.14204545454545;99.44616247106481
152;72.58252427184466;76.09934853420195;74.29934406678592;99.41541883680556
153;71.3198934956257;76.34364820846905;73.74631268436579;99.39643012152779
154;70.13999645578592;80.57817589576547;74.99763145428707;99.40343786168981
155;73.25646271154919;80.1913680781759;76.56720769754106;99.45497866030092
156;72.688995215311;77.32084690553745;74.9334122521456;99.42559136284721
157;74.38480914551442;78.15553745928338;76.22356795393625;99.45859555844908
158;73.03149606299213;75.52931596091204;74.25940752602081;99.41858362268519
159;73.72915011914218;75.59039087947883;74.64817048652996;99.42988642939815
160;76.82450043440487;72.00732899022802;74.33795712484238;99.44797092013889
161;76.01239669421489;74.89820846905538;75.45118949958982;99.45882161458334
162;73.86519944979368;76.52687296416939;75.17248275172483;99.43870261863425
163;75.50233407753197;75.7328990228013;75.61744079682894;99.45769133391204
164;73.92359005457854;74.45032573289903;74.18602292321738;99.42468713831019
165;71.12796208530806;76.38436482084691;73.6625110434868;99.3934913917824
166;72.67914539610513;78.25732899022802;75.36516027840408;99.43192093460648
167;70.29814363397713;76.32328990228014;73.18692044899952;99.37902379918981
168;73.87387387387388;78.46091205211727;76.09833152334879;99.45271809895834
169;75.52475247524752;77.64657980456026;76.57096968480224;99.47238498263889
170;72.79329608938548;79.58061889250814;76.035790702198;99.44299768518519
171;73.86732938252723;78.66449511400651;76.19047619047619;99.45407443576389
172;72.3021582733813;73.65635179153095;72.97297297297295;99.39416956018519
173;72.83924400084943;69.82899022801303;71.30235942209751;99.37585901331019
174;72.66782911944202;67.87459283387622;70.18947368421054;99.35980902777779
175;75.27509544127554;68.24104234527687;71.58569140416444;99.39846462673611
176;76.85861624409111;72.82166123778502;74.7856993518712;99.45475260416666
177;76.19344126193441;74.73534201954396;75.45734840698869;99.46017795138889
178;74.98477157360406;75.18322475570032;75.0838670326319;99.44593641493056
179;74.25820396934564;76.93403908794788;75.57244275572442;99.44774486400463
180;72.27150019282685;76.30293159609121;74.23252129134482;99.4118019386574
181;74.53749751342748;76.28257328990227;75.3999396317537;99.44729275173611
182;73.11890838206627;76.36400651465797;74.70623381796455;99.42581741898148
183;74.42545668827343;77.13762214983714;75.75727281815456;99.45181387442129
184;76.31954350927246;76.24185667752444;76.28068031367758;99.47351526331019
185;73.88695315524583;77.70765472312704;75.74915657868625;99.44751880787037
186;74.12177985948477;77.32084690553745;75.68752491032285;99.4484230324074
187;74.90471414242728;76.01791530944625;75.4572092553299;99.45090964988425
188;73.0101735487732;74.51140065146579;73.75314861460957;99.41112377025463
189;73.03092783505156;72.10912052117264;72.56709690637166;99.39462167245371
190;74.57273864110046;72.84201954397395;73.69721936148301;99.42265263310185
