ratio,name
0.056627218148345565,IMG_9883
0.04489311064674197,IMG_1093
0.07177132897627903,8749_3
0.04739405708196403,IMG_0660
0.0439984808019271,IMG_1057
0.03925615905499052,8768
0.0725643058814859,8742_3
0.036022422569228656,IMG_0319
0.045738642369119106,IMG_9607
0.04860790076938911,IMG_0202
0.07398478945801472,8733_2
0.04714637229114293,IMG_1185
0.04848892833326346,IMG_0112
0.046856875686620426,IMG_0646
0.0707968005400386,8739_2
0.03839455973321371,IMG_0337
0.04541690600983721,IMG_1148
0.04435305997278256,IMG_9701
0.04270536804586103,IMG_9621
0.04699538484536529,IMG_1033
0.04243719018349835,IMG_0641
0.07375140551140559,8734_4
0.07155628881978997,8744_3
0.04563553421532511,IMG_0992
0.04594639295221452,IMG_0124
0.03772984656234928,6835_1_{X-18}
0.0361194897987267,IMG_0568
0.03517424728265298,IMG_0585
0.04847251236018092,IMG_0137
0.04618671052826134,IMG_0677
0.046837828435922234,IMG_0808
0.036361531375064295,IMG_0427
0.03675142298314221,6839_3_{X-18}
0.04537940079349914,IMG_1147
0.03661138119262718,IMG_0373
0.03536752162778389,IMG_0487
0.03889027633186668,8744
0.07091345604884708,8760_4
0.036068860123966665,IMG_0445
0.07350298349070276,8729_2
0.04310265961969922,IMG_9804
0.05211589484704142,IMG_9974
0.04042227190425628,IMG_0636
0.03651994967880301,IMG_0321
0.0408188378028726,IMG_0626
0.05079445076481184,IMG_0096
0.03777720790523257,6835_2_{X-18}
0.04521469430784519,IMG_0987
0.035336244329177424,IMG_0432
0.051738197774082915,IMG_9709
0.04169498515981901,6839_1_{X-18}
0.03756567872793629,6676_2_{X-18}
0.04521135201237826,IMG_0002
0.03615360506916451,IMG_0309
0.04790426900993451,IMG_0075
0.05324626567100309,IMG_0017
0.03639678066678804,IMG_0353
0.04481532322133621,IMG_9613
0.07245035921383612,8759_1
0.05294423466799114,IMG_0155
0.04500078840654578,IMG_1083
0.04767797252572784,IMG_1012
0.03687866438553865,IMG_0608
0.04055236477976356,6418_1_{X-18}
0.04462849639960615,IMG_0952
0.048713461675780896,IMG_9752
0.07139429449527772,8761_4
0.04701659506660163,IMG_9727
0.03571560763562536,IMG_0520
0.04617813606397812,IMG_0983
0.03598255127662809,IMG_0515
0.0352827984874109,IMG_0598
0.0628281947329258,IMG_0001
0.038724679831324056,8731
0.0467286422569901,IMG_1113
0.04371254394846092,IMG_9672
0.04619490884865271,IMG_9921
0.04424589341536,IMG_9935
0.05230633812142917,7251_2
0.06440286343862976,IMG_9754
0.07382665643300912,8759_2
0.039197304547199115,8779
0.07533624756058067,8746_3
0.04239923999876522,6676_1_{X-18}
0.043426968343149935,IMG_9703
0.04826273338886755,IMG_9788
0.04485755836941829,IMG_9675
0.03597357733884237,IMG_0490
0.038640935640265786,6838_3_{X-18}
0.04450845146658084,IMG_1054
0.07187121351634457,8743_3
0.04623337198739077,IMG_1063
0.050508519666606175,IMG_9784
0.04186697326627796,6671_1_{X-18}
0.035919634447926785,IMG_0409
0.0357395904338227,IMG_0411
0.04337878461794245,IMG_9785
0.04448256136764055,IMG_1141
0.04990488169491791,IMG_0005
0.03779426659229742,IMG_0610
0.05158332642539729,IMG_9895
0.04398982052985377,IMG_0884
0.04107678125066374,IMG_9601
0.03925959534980095,8804
0.052460095677342146,IMG_9834
0.04659606312538149,IMG_0107
0.04672283338163703,IMG_1002
0.047727752682134826,IMG_0683
0.04378577876011315,IMG_9751
0.03628841901202677,IMG_0452
0.04625652490218695,IMG_0923
0.047867123374589746,IMG_0645
0.03705451417230703,6833_3_{X-18}
0.04281215628355551,IMG_9603
0.04525548819257143,IMG_9831
0.052169362798113225,7251_3
0.07468585538852052,8730_1
0.036547939643283595,IMG_0529
0.044892925946709863,IMG_0217
0.04528988928382645,IMG_1084
0.051254311439742045,8798_4
0.046375838322133565,IMG_0731
0.04615936648148658,IMG_1114
0.047707093600209395,IMG_0186
0.0390351681123462,8795
0.03669870929002774,IMG_0503
0.04491474951193168,IMG_0882
0.044368570500797275,IMG_9794
0.037754897779057356,IMG_0378
0.03651159325587718,IMG_0539
0.05702186313345165,IMG_9951
0.051707025229290327,IMG_9775
0.03558536304409739,IMG_0315
0.05047105916273954,6445_2
0.04807998682943376,IMG_0802
0.052032697915747356,IMG_0045
0.04872989597052369,IMG_9866
0.03868897858709603,8735
0.04540031803186434,IMG_9718
0.04640351811601613,IMG_1017
0.039075586394453084,8813
0.03915607007990079,8805
0.04221625311534128,IMG_0642
0.0417096263255467,IMG_0643
0.045532548991348135,IMG_1134
0.047035201294904384,IMG_9662
0.04982302231702525,IMG_0928
0.03910562728636456,8729
0.036685844345113475,IMG_0325
0.03861271608531341,6445
0.049702873802650066,IMG_1103
0.038620609312082686,6671_3_{X-18}
0.04488229634408351,IMG_9911
0.047013034045374213,IMG_0188
0.03501239252391124,IMG_0314
0.051265172116372104,8798_2
0.042916585414171815,6674_2_{X-18}
0.07321052208814423,8755_3
0.05087326979910436,IMG_9832
0.04301204419630451,6835_3_{X-18}
0.04586442496240241,IMG_1188
0.05125982929338656,IMG_0158
0.04813830736464146,IMG_9724
0.07239986674213986,8752_2
0.04176044787853596,IMG_9624
0.04600688371635132,IMG_0812
0.04625254223040276,IMG_9896
0.05309260355857223,IMG_0011
0.047934417237291756,IMG_9909
0.042323505885075,6831_2_{X-18}
0.0719767082519573,8750_3
0.03609053198222699,7259
0.045798952571901,IMG_1119
0.03533284780282094,IMG_0324
0.039169851557831904,8792
0.044186724626995924,IMG_1145
0.03918411692811861,8817_1
0.046359485202950315,IMG_0729
0.03621054891357024,IMG_0543
0.039146177586458795,8733
0.036712128885500586,IMG_0451
0.04219005163317156,IMG_9636
0.039067089271180716,8814
0.045750974396932,IMG_1138
0.04587840080815068,IMG_0139
0.04629993917533457,IMG_0189
0.03807769484420138,IMG_0372
0.0379997338808941,IMG_0323
0.04441600481599774,IMG_1080
0.04970755632740734,IMG_0058
0.03965100661768524,6676_4_{X-18}
0.03578871057778566,IMG_0565
0.049948352226123545,IMG_0173
0.05210713530689482,7251_1
0.04629172097972537,IMG_0711
0.07419609121247982,8764_4
0.03648353086902054,IMG_0615
0.04030447383288237,8791
0.04473248208792266,IMG_1070
0.044794633689700866,IMG_0941
0.04522904899600197,6420_1_{X-18}
0.0423727963803843,IMG_0639
0.03583233019473996,IMG_0438
0.04856666489507953,IMG_0165
0.047654103330371116,IMG_0667
0.03865697639272144,8833
0.07364307925498222,8736_4
0.03912781258542872,6831_4_{X-18}
0.04290445945748312,IMG_9698
0.043002990862321136,IMG_9609
0.05112454864088834,IMG_0497
0.04400858781307282,IMG_9671
0.04567245607919343,IMG_0806
0.046895258053671944,IMG_0178
0.04453430310992384,IMG_0942
0.046068818685854954,IMG_0765
0.043069052971722074,6675_1_{X-18}
0.04699049716365636,IMG_9993
0.05327551138343961,7253_3
0.042611424495738084,IMG_9810
0.042270641969971504,IMG_9858
0.050727546746554365,IMG_9801
0.04466938623083454,IMG_1123
0.07317047465297842,8735_1
0.07128520839761422,8753_3
0.04606227618316015,IMG_9748
0.05880801320411155,IMG_1041
0.04809009491561498,IMG_9996
0.04463225557121654,IMG_1143
0.03613311949895869,6448
0.03855714732046721,6840_3_{X-18}
0.045911597087441594,IMG_9571
0.04579178227534144,IMG_1035
0.05015994877673912,6443_2
0.0476817421298426,IMG_9958
0.0382023033107014,6450
0.045997358856238686,IMG_0678
0.05181319180331496,IMG_9741
0.044795747767744004,IMG_0654
0.04454926331386586,IMG_1097
0.07237951130405484,8746_4
0.047849741077870794,IMG_1179
0.03954327594474478,8811
0.04705803811227962,IMG_9669
0.07182664885778414,8738_1
0.036781008241166376,6441
0.07121606173473369,8744_1
0.03575123515470098,IMG_0537
0.04605644871927952,IMG_0686
0.048454835663804326,IMG_0758
0.07216966060625994,8762_3
0.035600975622545654,IMG_0606
0.03903187277954772,8817_2
0.04796197581291004,IMG_9674
0.04672716937935631,IMG_0920
0.0368260683827536,IMG_0426
0.03652067057366791,IMG_0440
0.03695906106164521,IMG_0383
0.04945184255719693,IMG_9867
0.037023831622981875,IMG_0338
0.04707794874382128,IMG_9726
0.035883144541459994,IMG_0479
0.03888821377402566,8781
0.047389222423776856,IMG_0694
0.05126035957246043,8798_1
0.047486306947215104,IMG_9905
0.04970924880819724,IMG_0166
0.05208136723754925,IMG_9912
0.05099328174308682,IMG_9952
0.03636162601283016,IMG_0493
0.03908822927125987,8734
0.03669764630281395,IMG_0341
0.03927953394979551,IMG_9685
0.03980509900954866,6419_2_{X-18}
0.04308291063185507,IMG_1055
0.03635310456688956,IMG_0603
0.04716826205587386,IMG_0794
0.04688476507112594,IMG_9848
0.03885829431987973,IMG_0495
0.04425576747547647,IMG_0673
0.04994962420718577,IMG_9989
0.05111956131908504,IMG_9979
0.07331640202893364,8766_4
0.035896440888792236,IMG_0449
0.044708218907607844,IMG_1190
0.05433724304884025,IMG_0746
0.04425997053619518,IMG_1164
0.045184680659617525,IMG_0940
0.0510149506089714,IMG_9777
0.0513593872558079,6448_2
0.03927344230276688,8774
0.05167561719789622,IMG_9844
0.04762582731989708,IMG_0026
0.043051618790580726,IMG_1013
0.04539660699851573,IMG_9581
0.03883755489444529,6837_2_{X-18}
0.04811133698119428,IMG_0743
0.07316876102661861,8735_3
0.03643129714538085,IMG_0414
0.04520728295969943,IMG_0971
0.03929869317102082,8820
0.05202234810289267,IMG_9761
0.03540037956843537,IMG_0423
0.04778423450237295,IMG_0069
0.05075220445522362,IMG_9876
0.03680059222792788,IMG_0489
0.04793833635186705,IMG_9937
0.050186625877397924,IMG_0182
0.04667572107089177,IMG_1018
0.04576325351716096,IMG_0985
0.050928064852853894,IMG_9787
0.03658667262344265,IMG_0621
0.03644777147739316,6839_2_{X-18}
0.07029475767482078,8761_2
0.03903378917417804,8830
0.05167301166561865,7256_1
0.045743184587501574,IMG_9847
0.0351405179001207,IMG_0444
0.03635608919425622,IMG_0620
0.06594321065589812,IMG_9620
0.04562931308264684,IMG_1022
0.047917378662449175,IMG_9963
0.035464078307812355,IMG_0560
0.046298549877157424,IMG_0912
0.03657270886175728,IMG_0567
0.04947875630792701,IMG_0994
0.04502872605565072,IMG_9629
0.039258955663031676,8773
0.05113059967613478,7255_1
0.047897738246282136,IMG_0792
0.03908416741585176,8837
0.0461070317808694,IMG_9584
0.04796816272703144,IMG_0095
0.03560892294367974,IMG_0386
0.05195948884601043,7260_4
0.051215893006103255,7260_3
0.06581018851389325,IMG_9938
0.04199670597811243,6419_4_{X-18}
0.04546937660693297,IMG_1171
0.03896037064076536,8831
0.03682846813525604,IMG_0413
0.040184874899074643,IMG_9811
0.04440593376114145,IMG_0652
0.04563342788997207,IMG_1078
0.06554376993863618,IMG_0098
0.046285899994965365,IMG_9737
0.045474442389380844,IMG_1091
0.048989366254159145,IMG_0140
0.04552375586225585,IMG_1118
0.04540019522576084,IMG_0990
0.050634355885549834,6444_4
0.03755426294432966,IMG_0380
0.04884964399580481,6834_1_{X-18}
0.03718927137879604,IMG_0555
0.03698863077985872,IMG_0523
0.07254859936980967,8750_1
0.04514775406352463,IMG_1166
0.036122654363923166,IMG_0400
0.03627448760220668,IMG_0583
0.04584904940979826,IMG_9995
0.047020020471705476,IMG_0152
0.04600300066336964,IMG_0679
0.051029708976762185,IMG_9927
0.04976216995409411,IMG_0692
0.045017075166551665,IMG_0054
0.04141226757633375,IMG_9630
0.04467756338828497,IMG_9731
0.039085799842193084,8743
0.046059575897388856,IMG_0712
0.05199998568446201,IMG_9906
0.049423018612365324,IMG_9971
0.072552580729426,8732_4
0.04591706622723076,IMG_0967
0.036244687042083494,IMG_0580
0.039411936966769534,6675_4_{X-18}
0.039338471698306524,8764
0.038246882855493596,6416_{X-18}
0.04512686221384768,IMG_1096
0.036107564013154,7251
0.03639526215556683,IMG_0485
0.040476984899443416,6838_1_{X-18}
0.046258444455598124,IMG_9928
0.04429221905362454,IMG_0780
0.04692495616227637,IMG_0809
0.05205492775500866,IMG_0156
0.03881167724998781,IMG_0496
0.039244277931519585,8782
0.042412071564684226,IMG_0118
0.04804832585942918,IMG_0191
0.04580345673592068,IMG_1049
0.05159853366364036,IMG_9756
0.04625613524759065,IMG_1016
0.04670793805484027,IMG_1116
0.03683065344696326,IMG_0589
0.0414160480122761,IMG_0878
0.07274431991483196,8738_2
0.04345778787920556,IMG_1060
0.03910032655787804,8821
0.03609277021863115,IMG_0548
0.03674141676923912,IMG_0570
0.04526568195117846,IMG_9594
0.07390455128699487,8734_2
0.045621093728819874,IMG_0675
0.039056655919520865,8759
0.05201370745603691,7257_2
0.04693337310090163,IMG_9813
0.046383206511522314,IMG_1112
0.03635745213830221,IMG_0617
0.03899791448619294,8852
0.04959886635499845,IMG_0778
0.051336625668470734,IMG_0194
0.045868061956373905,IMG_0958
0.04417094528118993,IMG_1059
0.03560238041382504,IMG_0556
0.03567542446593456,IMG_0510
0.03558632898763065,IMG_0586
0.07087285433675967,8740_4
0.044787636559146464,IMG_0974
0.04425884538903973,IMG_0697
0.03581831423074262,6678_2_{X-18}
0.03658377721014697,IMG_0412
0.03508477018826363,IMG_0388
0.05161216051525927,7257_1
0.044171058379672244,IMG_0979
0.05219522029564877,IMG_9980
0.07346661709141684,8734_1
0.05163632460021354,IMG_9771
0.04760574860697802,IMG_0209
0.0472377339274735,IMG_9749
0.04451391014559276,IMG_0655
0.05298431425201883,7252_4
0.04656178052524537,IMG_1009
0.04413165848646345,IMG_0988
0.041066219200104295,IMG_9653
0.04939848929700656,IMG_9946
0.0476505611444988,IMG_9645
0.046400138278842686,IMG_0706
0.036522979144944165,IMG_0349
0.04054329034457158,7260
0.04879474954053123,IMG_9816
0.04475039342900903,IMG_0885
0.03667995662955934,IMG_0574
0.04198443646614217,6833_2_{X-18}
0.04993483888690789,IMG_9774
0.07152729657994902,8762_1
0.046694808689782145,IMG_0159
0.049501468597834684,IMG_0725
0.03582737696906955,IMG_0397
0.03607635473737123,IMG_0576
0.07353725836408782,8732_2
0.041672580061219745,6677_1_{X-18}
0.03887174652805145,6444
0.044415570412273904,IMG_0936
0.034998335092557245,IMG_0301
0.0531205256417555,7253_2
0.0373062532492118,6419_{X-18}
0.03852446623038863,IMG_0333
0.051303465357088136,6441_3
0.04969568695620895,IMG_0775
0.04267694238627886,IMG_0640
0.03831819623717108,6673_4_{X-18}
0.03648108109817627,IMG_0404
0.05157387248280792,6446_4
0.03913574194044357,8818
0.04706160177134536,IMG_9693
0.04756321161285756,IMG_9871
0.04972078735670134,IMG_9574
0.046579726531529864,IMG_0781
0.04376039554008076,IMG_9986
0.044156344026462485,IMG_9715
0.07193352109862232,8762_4
0.038864353146729085,8780
0.045948005395690265,6834_2_{X-18}
0.045709098674314,IMG_9790
0.04628683988109812,IMG_0203
0.03542730769095572,7256
0.04072890028471938,6680_3_{X-18}
0.047334855013634734,IMG_0813
0.036320821641536674,IMG_0346
0.06480854100171667,IMG_9639
0.051219341054011505,IMG_0907
0.037932070569370396,IMG_0376
0.047077188041761135,IMG_9800
0.040865279354937736,IMG_0631
0.0470197248873277,IMG_0741
0.06492890305407759,IMG_9640
0.07067183885930686,8760_3
0.0390099410713198,6675_3_{X-18}
0.03969253137020614,6840_4_{X-18}
0.06833854964477364,IMG_0103
0.036975698197862714,6831_3_{X-18}
0.046652333037967404,IMG_0740
0.04619120074150842,IMG_1040
0.04655889578331489,IMG_1045
0.050144902410447535,IMG_0701
0.051004180439142774,6441_4
0.03596766629058898,IMG_0599
0.038991952906644,8740
0.03682724453059812,IMG_0564
0.07350697927398088,8765_4
0.04253728789331963,6832_1_{X-18}
0.05200302035761858,7253_1
0.04497204059692747,IMG_0926
0.0443241318340006,IMG_1144
0.04295824904482478,IMG_1168
0.0475998109320941,IMG_0709
0.04573752620921418,IMG_1053
0.04982460938726656,IMG_9854
0.04486632657981899,IMG_1067
0.04763365001425449,IMG_0764
0.05094262261750747,IMG_9873
0.04198011528002909,IMG_9569
0.07206967454928036,8743_4
0.043688078109512196,IMG_1153
0.05066457541747074,6450_2
0.04555037103942937,IMG_0688
0.07114932158620518,8740_1
0.046627235800303764,IMG_0915
0.04622822841372039,IMG_1037
0.050921450061277906,IMG_9766
0.036428283385484074,6420_{X-18}
0.045506452825282054,IMG_0811
0.04250000900522486,6674_1_{X-18}
0.03903053320522666,IMG_0632
0.07262544664070551,8744_4
0.05232456476364084,IMG_0123
0.039985873919867805,IMG_9688
0.039112011945546754,8823
0.07272398110077777,8742_1
0.043844092853169155,IMG_1152
0.04480299130173512,IMG_0735
0.036091220889654045,IMG_0492
0.0733265180213688,8730_3
0.039682409020960374,6676_3_{X-18}
0.038733874805510944,8765
0.04478412612615633,IMG_9984
0.050273933972281706,IMG_9710
0.047155161233885114,IMG_1109
0.04092322253970374,IMG_9627
0.0390481971821968,8801
0.04544942471502213,IMG_0127
0.03655942370711077,IMG_0514
0.0496998572744695,IMG_1076
0.07316147945754131,8742_2
0.05326193450052124,IMG_9768
0.046160262825465356,IMG_1029
0.04413006062227617,IMG_9732
0.045488545008311704,IMG_0027
0.039379764783161283,8834
0.04786795500271269,IMG_9941
0.049554517790814295,IMG_1004
0.050796122936336736,IMG_0183
0.04872273501580275,IMG_9919
0.05033171142899417,IMG_9758
0.07174573623838552,8748_1
0.035913486529083515,IMG_0433
0.0390452066752492,8829
0.04925204162692282,IMG_0770
0.036279270036317736,IMG_0429
0.044383880576881425,IMG_0951
0.05107352681868672,IMG_0773
0.035183182205651,IMG_0416
0.04581195031423484,IMG_0888
0.042760292333188094,IMG_9585
0.041544156515228664,6833_4_{X-18}
0.05112592235892545,IMG_9977
0.05208629113654929,IMG_0033
0.051940619267345625,IMG_0057
0.0457783610304042,IMG_1149
0.03900601174014727,8857
0.05185240196204108,7258_4
0.03531052138885063,IMG_0398
0.040416980790538785,6840_2_{X-18}
0.0381981578705817,IMG_0584
0.05175615006324227,6441_1
0.03607097456919245,IMG_0466
0.03561914216336216,IMG_0524
0.07302734590128192,8745_3
0.04575110705359168,IMG_0739
0.04372450279413709,IMG_9820
0.07507041153170226,8764_3
0.04975916058217853,IMG_9857
0.035288996564761956,IMG_0329
0.0406343880982759,6673_2_{X-18}
0.03904189144462827,8807
0.04983711286764781,IMG_9947
0.05254568033688444,IMG_9879
0.036477003961293344,IMG_0393
0.05135866623841796,6449_1
0.04727086773261673,IMG_0954
0.04709794560491399,IMG_0767
0.03916162996771203,8839
0.05160126818785375,IMG_0185
0.046062012545951964,IMG_0919
0.04651297411466672,IMG_1028
0.04060287865775146,6680_4_{X-18}
0.05056923186830467,6444_3
0.04348470995167035,IMG_0947
0.036089006929506146,IMG_0612
0.05592215261982646,IMG_0102
0.051984748587000786,7259_2
0.05121368936299151,6449_4
0.04689864196389723,IMG_0991
0.0476223780510119,IMG_1163
