;Precision;Recall;Fscore;Accuracy
0;0.0;0.0;0.0;99.34262876157408
1;38.46153846153847;0.34387895460797796;0.6816632583503748;99.34127242476852
2;42.42223692918597;11.021320495185694;17.496929166097992;99.31674533420139
3;42.236628849270666;22.403713892709767;29.27760925738681;99.28848831741898
4;51.06484804977267;36.691884456671254;42.701350675337665;99.35268825954861
5;49.802003261122756;36.760660247592845;42.29894153724404;99.34070728443287
6;53.76864948653362;47.713204951856945;50.560262366766885;99.3865966796875
7;55.85303332383936;33.717331499312245;42.049962474536294;99.38908329716435
8;59.6989966555184;42.967675378266854;49.97000599880024;99.43440755208334
9;49.074074074074076;42.830123796423656;45.73999265515975;99.33200412326389
10;50.45616818722729;43.7414030261348;46.85945846380549;99.34782805266204
11;53.33197056418643;44.85900962861073;48.729921553978336;99.37947591145834
12;57.205825986968186;51.323933975240706;54.10549211528004;99.42762586805556
13;57.25873544093179;47.33493810178817;51.82605421686747;99.42152235243056
14;59.61615353858457;51.27235213204951;55.130338325013874;99.45136176215279
15;58.65488640461594;55.93191196698763;57.26104559056504;99.45113570601852
16;53.985122210414445;52.40715268225584;53.18443552608619;99.3934913917824
17;59.26320272572402;47.85075653370014;52.94901065449012;99.44096317997685
18;57.19769673704415;56.3617606602476;56.77665194422794;99.43587691695602
19;59.3956771063079;46.303301237964234;52.03864734299517;99.43892867476852
20;57.93718166383701;46.939477303988994;51.86170212765958;99.42717375578704
21;62.94903926482874;51.82255845942228;56.846473029045654;99.48278356481481
22;60.23027557568894;54.86588720770289;57.42307000179954;99.4651511863426
23;59.666955017301035;47.43810178817056;52.854406130268195;99.44367585358796
24;57.43020634645396;56.94635488308115;57.18725718725719;99.43949381510416
25;60.665399239543724;54.86588720770289;57.620079451065365;99.46944625289352
26;60.50731346047028;56.189821182943604;58.268699295711855;99.47091561776621
27;61.92449355432781;46.25171939477304;52.95275590551181;99.45972583912037
28;62.95047418335089;51.358321870701516;56.56661301013162;99.48154025607639
29;58.162863886703384;50.84250343878954;54.25688073394495;99.43644205729166
30;63.150764466808596;56.10385144429161;59.419102248930166;99.49623390480325
31;65.90607000443066;51.15199449793673;57.599225556631175;99.50493706597221
32;58.956369217276915;46.23452544704264;51.82615399441072;99.43497269241898
33;62.82722513089005;47.45529573590097;54.06993828974434;99.47001139322916
34;56.87532512571528;56.39614855570839;56.63472330138997;99.43226001880787
35;65.26806526806527;48.143053645116915;55.412626162675636;99.49069552951389
36;63.56877323420075;52.922971114167815;57.75942953649841;99.4911476417824
37;57.163323782234954;54.88308115543329;56.00000000000001;99.43305121527779
38;63.076269386020826;51.04883081155434;56.428775064145206;99.48176631221065
39;64.57956600361663;49.123108665749655;55.80078125;99.48843496817129
40;63.92192057437739;48.985557083906464;55.46578409422759;99.48289659288194
41;58.86778932282336;56.49931224209078;57.659238462888226;99.4545265480324
42;64.8283261802575;51.942916093535075;57.67468499427263;99.49883355034721
43;63.39046045839356;52.78541953232462;57.603902805141196;99.48922616464121
44;62.32487694055282;56.602475928473176;59.32600468552891;99.48979130497685
45;62.77750370004933;43.7585969738652;51.57041540020264;99.45972583912037
