;Precision;Recall;Fscore;Accuracy
0;0.0;0.0;0.0;99.21151620370371
1;0.0;0.0;0.0;99.21151620370371
2;0.0;0.0;0.0;99.21151620370371
3;100.0;0.05733944954128441;0.1146131805157593;99.21196831597221
4;100.0;0.028669724770642203;0.05732301519059903;99.21174225983796
5;0.0;0.0;0.0;99.21151620370371
6;0.0;0.0;0.0;99.21106409143519
7;0.0;0.0;0.0;99.21151620370371
8;0.0;0.0;0.0;99.21151620370371
9;100.0;0.028669724770642203;0.05732301519059903;99.21174225983796
10;0.0;0.0;0.0;99.21151620370371
11;100.0;0.028669724770642203;0.05732301519059903;99.21174225983796
12;100.0;0.028669724770642203;0.05732301519059903;99.21174225983796
13;0.0;0.0;0.0;99.21106409143519
14;66.66666666666666;0.05733944954128441;0.11458034947006589;99.21174225983796
15;55.55555555555556;0.143348623853211;0.28595939376608526;99.21174225983796
16;66.66666666666666;0.11467889908256881;0.2289639381797367;99.21196831597221
17;75.0;0.08600917431192662;0.1718213058419244;99.21196831597221
18;75.0;0.17201834862385323;0.34324942791762014;99.21242042824075
19;72.72727272727273;0.22935779816513763;0.45727350671620465;99.212646484375
20;59.09090909090909;0.37270642201834864;0.7407407407407408;99.21242042824075
21;70.58823529411765;0.6880733944954129;1.362862010221465;99.21468098958334
22;77.08333333333334;1.0607798165137616;2.0927601809954752;99.21739366319444
23;57.99999999999999;0.831422018348624;1.639344262295082;99.21332465277779
24;78.0;1.1181192660550459;2.2046353872244207;99.21784577546296
25;70.0;1.6055045871559634;3.139013452914799;99.21875
26;79.54545454545455;3.010321100917431;5.801104972375691;99.22914858217592
27;69.80198019801979;4.04243119266055;7.642276422764229;99.22960069444444
28;84.15525114155251;52.83830275229357;64.91722437477985;99.54969618055556
29;85.32961931290622;52.694954128440365;65.15420063807159;99.55557364004629
30;83.59120521172639;58.85894495412845;69.07806191117093;99.58450882523148
31;84.88222698072805;56.82339449541285;68.07487549373175;99.57976164641204
32;85.06991429860172;54.071100917431195;66.11744084136723;99.56303349247685
33;83.88447048974467;57.45412844036697;68.19806023481367;99.57750108506944
34;83.06386418755054;58.91628440366973;68.93659845689366;99.58134403935185
35;81.86878727634195;59.03096330275229;68.59903381642512;99.57388418692129
36;78.45528455284553;60.86582568807339;68.55020988052955;99.55964265046296
37;84.56345634563456;53.8704128440367;65.81436077057793;99.55873842592592
38;79.7872340425532;53.75573394495413;64.23432682425488;99.52799479166666
39;79.3743179337941;62.55733944954128;69.96953663620329;99.5765968605324
40;80.02354788069074;58.457568807339456;67.5612988734261;99.55738208912037
41;80.65119760479041;61.78325688073395;69.96753246753246;99.58179615162037
42;82.82740676496097;54.75917431192661;65.93027269589231;99.55376519097221
43;79.53367875647669;61.61123853211009;69.43457189014539;99.57230179398148
44;82.21343873517787;59.63302752293578;69.12595546693254;99.57998770254629
45;77.16994894237783;60.6651376146789;67.92937399678972;99.54833984375
46;76.54120700843609;67.63188073394495;71.81126331811264;99.58134403935185
47;81.93215339233039;63.70412844036697;71.6774193548387;99.60304542824075
48;79.64964591874767;61.267201834862384;69.25943931291523;99.57117151331019
49;80.6428049671293;63.30275229357798;70.9283649212978;99.59083839699075
50;77.83141477905681;60.09174311926605;67.82074098042388;99.55037434895834
51;75.04148689014272;64.82224770642202;69.55852945700661;99.55263491030092
52;78.07237549265497;62.471330275229356;69.40595636247811;99.56574616608796
53;80.01440403312927;63.70412844036697;70.93375897845172;99.58835177951389
54;79.66344432509847;63.7901376146789;70.84859098869607;99.58609121817129
55;78.60498735092158;62.356651376146786;69.54436450839327;99.56936306423611
56;78.52609308885754;63.84747706422018;70.43010752688171;99.57727502893519
57;80.1658604008293;66.5137614678899;72.70448135380758;99.60621021412037
58;78.22817914351096;68.60665137614679;73.10218420650679;99.60191514756944
59;78.91204521370541;64.04816513761467;70.70739040987499;99.58157009548611
60;76.45739910313901;68.43463302752293;72.22390317700453;99.5849609375
61;76.33302151543498;70.18348623853211;73.12920089619118;99.5933250144676
62;78.83831521739131;66.54243119266054;72.17039800995025;99.59535951967592
63;76.23826481061833;67.51720183486239;71.61319750646193;99.57795319733796
64;77.67948281728479;65.45298165137615;71.04403298584099;99.57930953414352
65;77.54432042022324;67.71788990825688;72.29874502601774;99.59083839699075
66;78.24685787947148;69.61009174311926;73.6762251555151;99.60779260706019
67;76.99933906146728;66.80045871559633;71.53822536076144;99.58089192708334
68;75.83892617449665;71.27293577981652;73.48507242092816;99.59445529513889
69;76.13986972917381;63.675458715596335;69.35206869633099;99.55625180844908
70;77.46933505487411;68.80733944954129;72.88187063467963;99.59626374421296
71;78.38804029899252;69.15137614678899;73.48057882711349;99.60643627025463
72;81.06844741235393;69.61009174311926;74.90359401511645;99.63220666956019
73;77.4555659494855;71.21559633027523;74.20463032113518;99.60960105613425
74;77.4906600249066;71.35894495412845;74.29850746268656;99.61073133680556
75;75.74171029668412;74.6559633027523;75.19491770141497;99.6116355613426
76;72.36325569222717;79.27178899082568;75.66014502667943;99.59784613715279
77;72.53886010362694;80.27522935779817;76.21121393576483;99.60485387731481
78;75.45271629778671;75.25802752293578;75.35524616047078;99.61186161747685
79;76.18623962040331;73.65252293577981;74.89795918367348;99.61073133680556
80;75.51855097867369;74.1112385321101;74.80827666039646;99.60643627025463
81;74.16335791264889;74.97133027522935;74.56515540347877;99.59671585648148
82;71.6265690376569;78.52637614678899;74.91794310722102;99.58541304976852
83;75.63380281690141;76.97821100917432;76.30008525149191;99.62293836805556
84;77.43972445464983;77.35091743119266;77.39529546758462;99.6437355324074
